hotel_id,city_id,name,property_type,star_rating,guest_score,review_count,address_line,lat,lng,distance_to_centre_km,description,base_currency,checkin_time,checkout_time,chain_code,has_xr_scene,status,created_at,updated_at
htl_fc4f2312,cty_0d9ab6ff,Royal Vihar & Spa,boutique,5,9.6,25,"67 The Old Bazaar, Nainital",29.430347,79.532204,5.39,"A quiet resort popular with couples on a short break, largely because of the colonnaded corridor and a kitchen that takes requests seriously. Expect generously sized rooms, minimal finishes, and blackout curtains that actually work. There is a small library off the lobby, mostly paperbacks left behind by other guests.",INR,15:00,12:00,,0,active,2023-11-13T10:00:00+05:30,2026-08-18T10:00:00+05:30
htl_2c61b5c9,cty_0d9ab6ff,Heritage Vihar Suites,hotel,3,6.4,25,"38 The Museum Quarter, Nainital",29.382732,79.422096,4.8,"A unfussy guesthouse a short walk from the museum quarter, built around a courtyard that most guests end up photographing before they unpack. Rooms are unusually large and lean contemporary; the quieter ones face the garden. The rooftop is open until eleven and is the best seat in the building.",INR,13:00,12:00,,0,active,2023-05-28T10:00:00+05:30,2026-08-18T10:00:00+05:30
htl_7920dc76,cty_0d9ab6ff,Casa Mahal & Spa,apartment,2,6,25,"30 The Museum Quarter, Nainital",29.398652,79.440045,0.99,"This resort trades on location rather than glamour: a short auto ride from the museum quarter, with a internal atrium that does the heavy lifting. Rooms vary more than the photographs suggest; ask for one facing the temple tank if you are a light sleeper. Check-in is efficient; checkout is flexible if the property is not full.",INR,12:00,10:00,LEMN,1,active,2024-12-04T10:00:00+05:30,2026-08-18T10:00:00+05:30
htl_07bfe1c5,cty_0d9ab6ff,Indigo Palms & Spa,hotel,2,6.4,25,"34 The Fort Gate, Nainital",29.427485,79.414638,2.73,"A airy boutique property a short walk from the fort gate, built around a banyan tree that most guests end up photographing before they unpack. The compact rooms are plainly furnished, which is the point — the garden view is what you are paying for. Staff will arrange a driver for the day at a rate worth negotiating.",INR,13:00,10:00,,0,active,2021-09-08T10:00:00+05:30,2026-08-18T10:00:00+05:30
htl_8727e865,cty_0d9ab6ff,Amber Bungalow Inn,homestay,4,8.1,25,"91 The Lake Promenade, Nainital",29.328596,79.463024,0.55,"A unfussy resort popular with families with young children, largely because of the kitchen garden and a kitchen that takes requests seriously. The compact rooms are plainly furnished, which is the point — the street view is what you are paying for. There is a small library off the lobby, mostly paperbacks left behind by other guests.",INR,15:00,12:00,,0,active,2021-03-27T10:00:00+05:30,2026-08-18T10:00:00+05:30
htl_edab68d0,cty_aa759717,Indigo Meadows Boutique Stay,heritage,5,9.3,25,"35 The Beach Road, Leh",34.160827,77.566847,5.16,"Comfortable and unhurried, this resort sits a short auto ride from the beach road and keeps the traffic noise firmly outside its walls. Rooms are unusually large and lean traditional; the quieter ones face the temple tank. Breakfast runs late, which suits travellers who arrive on the overnight train.",INR,12:00,12:00,LEMN,0,active,2024-01-14T10:00:00+05:30,2026-08-18T10:00:00+05:30
htl_76c57a96,cty_aa759717,Palm Ghat House by the Lake,apartment,2,6.8,25,"109 The Beach Road, Leh",34.134497,77.509098,5.02,"A quiet boutique property a short walk from the beach road, built around a banyan tree that most guests end up photographing before they unpack. Rooms are mid-sized and lean minimal; the quieter ones face the courtyard. The rooftop is open until eleven and is the best seat in the building.",INR,15:00,12:00,,0,active,2024-09-18T10:00:00+05:30,2026-08-18T10:00:00+05:30
htl_f6df417b,cty_aa759717,Royal Sanctuary Homestay,hostel,5,7.8,25,"193 The River Ghats, Leh",34.195582,77.652063,2.46,"A compact resort popular with families with young children, largely because of the kitchen garden and a kitchen that takes requests seriously. Rooms are generously sized and lean warm and cluttered; the quieter ones face the lake. Staff will arrange a driver for the day at a rate worth negotiating.",INR,14:00,11:00,,0,active,2021-05-02T10:00:00+05:30,2026-08-18T10:00:00+05:30
htl_73b94512,cty_aa759717,Casa Courtyard Suites,heritage,2,5.2,25,"104 The Museum Quarter, Leh",34.156052,77.503286,0.21,"Family-run and unhurried, this hotel sits two streets from the museum quarter and keeps the traffic noise firmly outside its walls. Rooms vary more than the photographs suggest; ask for one facing the temple tank if you are a light sleeper. The rooftop is open until eleven and is the best seat in the building.",INR,13:00,11:00,,0,active,2021-11-09T10:00:00+05:30,2026-08-18T10:00:00+05:30
htl_d526541d,cty_aa759717,Hillview Sarovar by the Lake,boutique,5,,25,"161 The Railway Station, Leh",34.187006,77.647838,1.89,"A unfussy homestay popular with trekking groups, largely because of the banyan tree and a kitchen that takes requests seriously. Expect compact rooms, traditional finishes, and blackout curtains that actually work. Breakfast runs late, which suits travellers who arrive on the overnight train.",INR,12:00,10:00,KVH,1,active,2025-06-08T10:00:00+05:30,2026-08-18T10:00:00+05:30
htl_c6ab89b1,cty_828a7777,Indigo Meadows by the Lake,apartment,3,7.7,25,"159 The River Ghats, Srinagar",34.064104,74.797307,6.92,"Converted from a 110-year-old family property, the guesthouse has kept the stepwell-style water feature and added the plumbing the original never had. The unusually large rooms are plainly furnished, which is the point — the hills view is what you are paying for. There is a small library off the lobby, mostly paperbacks left behind by other guests.",INR,12:00,12:00,SRVR,0,active,2021-03-22T10:00:00+05:30,2026-08-18T10:00:00+05:30
htl_cb869e4b,cty_828a7777,Hillview Palms Boutique Stay,boutique,4,9.3,25,"90 The Museum Quarter, Srinagar",34.056808,74.753864,6.21,"A unfussy resort popular with long-stay guests, largely because of the colonnaded corridor and a kitchen that takes requests seriously. Rooms are unusually large and lean colonial-revival; the quieter ones face the hills. Breakfast runs late, which suits travellers who arrive on the overnight train.",INR,12:00,11:00,SRVR,1,active,2025-02-05T10:00:00+05:30,2026-08-18T10:00:00+05:30
htl_53f95667,cty_828a7777,Hotel Mahal & Spa,heritage,3,7.8,25,"59 The Old Bazaar, Srinagar",34.076133,74.735168,1.42,"This hotel trades on location rather than glamour: four hundred metres from the old bazaar, with a shaded verandah that does the heavy lifting. Expect generously sized rooms, colonial-revival finishes, and blackout curtains that actually work. Staff will arrange a driver for the day at a rate worth negotiating.",INR,15:00,11:00,,0,active,2023-05-07T10:00:00+05:30,2026-08-18T10:00:00+05:30
htl_4449653d,cty_828a7777,Garden Sanctuary by the Lake,resort,5,8.8,25,"166 The Museum Quarter, Srinagar",34.022081,74.8219,0.81,"A sunlit homestay a short walk from the museum quarter, built around a rooftop terrace that most guests end up photographing before they unpack. Expect compact rooms, minimal finishes, and blackout curtains that actually work. Check-in is efficient; checkout is flexible if the property is not full.",INR,14:00,10:00,,0,active,2023-09-28T10:00:00+05:30,2026-08-18T10:00:00+05:30
htl_6439d03a,cty_828a7777,Villa Orchard Heritage,guesthouse,5,9.8,25,"122 The Museum Quarter, Srinagar",34.025164,74.872674,3.08,"Converted from a 80-year-old family property, the homestay has kept the shaded verandah and added the plumbing the original never had. Expect unusually large rooms, contemporary finishes, and blackout curtains that actually work. Breakfast runs late, which suits travellers who arrive on the overnight train.",INR,12:00,10:00,,0,active,2024-01-22T10:00:00+05:30,2026-08-18T10:00:00+05:30
htl_e28207c9,cty_95e7c8ca,Grand Mahal by the Lake,hotel,3,6.5,25,"121 The Old Bazaar, Mumbai",19.104227,72.926047,5.14,"A sunlit homestay a short walk from the old bazaar, built around a stepwell-style water feature that most guests end up photographing before they unpack. Rooms vary more than the photographs suggest; ask for one facing the street if you are a light sleeper. There is a small library off the lobby, mostly paperbacks left behind by other guests.",INR,15:00,12:00,KVH,0,active,2024-07-27T10:00:00+05:30,2026-08-18T10:00:00+05:30
htl_6fdb8c08,cty_95e7c8ca,The Old Palms Heritage,heritage,3,5.8,25,"6 The Beach Road, Mumbai",19.093303,72.915793,0.27,"A sunlit hotel a short walk from the beach road, built around a banyan tree that most guests end up photographing before they unpack. Rooms are unusually large and lean contemporary; the quieter ones face the temple tank. There is a small library off the lobby, mostly paperbacks left behind by other guests.",INR,15:00,10:00,,0,active,2022-08-23T10:00:00+05:30,2026-08-18T10:00:00+05:30
htl_f819e1d6,cty_95e7c8ca,Villa Nest Resort,homestay,2,5.7,25,"53 The Fort Gate, Mumbai",19.101369,72.926543,1.03,"This hotel trades on location rather than glamour: four hundred metres from the fort gate, with a internal atrium that does the heavy lifting. Rooms vary more than the photographs suggest; ask for one facing the courtyard if you are a light sleeper. The rooftop is open until eleven and is the best seat in the building.",INR,14:00,11:00,,0,active,2022-01-27T10:00:00+05:30,2026-08-18T10:00:00+05:30
htl_7e8acd66,cty_95e7c8ca,Royal Meadows Resort,resort,3,6.5,25,"93 The River Ghats, Mumbai",19.128443,72.851868,1.9,"A unfussy hotel popular with photographers, largely because of the rooftop terrace and a kitchen that takes requests seriously. The unusually large rooms are plainly furnished, which is the point — the temple tank view is what you are paying for. Check-in is efficient; checkout is flexible if the property is not full.",INR,14:00,11:00,,0,active,2023-06-19T10:00:00+05:30,2026-08-18T10:00:00+05:30
htl_52debcee,cty_95e7c8ca,Villa Regency & Spa,apartment,4,8.3,25,"54 The Lake Promenade, Mumbai",19.125302,72.82938,5.63,"Converted from a 110-year-old family property, the homestay has kept the stepwell-style water feature and added the plumbing the original never had. The generously sized rooms are plainly furnished, which is the point — the courtyard view is what you are paying for. Breakfast runs late, which suits travellers who arrive on the overnight train.",INR,14:00,11:00,,0,active,2022-04-16T10:00:00+05:30,2026-08-18T10:00:00+05:30
htl_b76950b4,cty_621f4a84,Palm Niwas Heritage,hostel,3,8.1,25,"191 The Fort Gate, Pune",18.535794,73.825261,0.76,"Converted from a 80-year-old family property, the guesthouse has kept the banyan tree and added the plumbing the original never had. Rooms are generously sized and lean colonial-revival; the quieter ones face the street. Breakfast runs late, which suits travellers who arrive on the overnight train.",INR,14:00,10:00,,0,active,2022-09-04T10:00:00+05:30,2026-08-18T10:00:00+05:30
htl_bf05fe97,cty_621f4a84,Royal Nest Resort,homestay,3,5.7,25,"102 The River Ghats, Pune",18.465208,73.892151,1.99,"A airy hotel popular with long-stay guests, largely because of the rooftop terrace and a kitchen that takes requests seriously. The mid-sized rooms are plainly furnished, which is the point — the hills view is what you are paying for. There is a small library off the lobby, mostly paperbacks left behind by other guests.",INR,13:00,12:00,,1,active,2026-01-28T10:00:00+05:30,2026-08-18T10:00:00+05:30
htl_4a6af4a8,cty_621f4a84,Amber Bungalow Inn,hotel,2,5.8,25,"142 The Old Bazaar, Pune",18.527496,73.859392,3.05,"Genuinely quiet and unhurried, this boutique property sits a ten-minute walk from the old bazaar and keeps the traffic noise firmly outside its walls. Rooms are mid-sized and lean contemporary; the quieter ones face the lake. Breakfast runs late, which suits travellers who arrive on the overnight train.",INR,15:00,11:00,TAJ2,0,active,2025-08-11T10:00:00+05:30,2026-08-18T10:00:00+05:30
htl_692b71cc,cty_621f4a84,Riverside Kothi Boutique Stay,homestay,3,7.2,25,"153 The River Ghats, Pune",18.492088,73.8799,6.23,"A restrained boutique property popular with long-stay guests, largely because of the shaded verandah and a kitchen that takes requests seriously. Expect generously sized rooms, traditional finishes, and blackout curtains that actually work. Staff will arrange a driver for the day at a rate worth negotiating.",INR,12:00,12:00,LEMN,0,active,2023-12-12T10:00:00+05:30,2026-08-18T10:00:00+05:30
htl_6961a498,cty_621f4a84,Grand Retreat Homestay,resort,3,7.9,25,"48 The Lake Promenade, Pune",18.535825,73.889027,2.02,"This hotel trades on location rather than glamour: a ten-minute walk from the lake promenade, with a courtyard that does the heavy lifting. Rooms vary more than the photographs suggest; ask for one facing the temple tank if you are a light sleeper. The rooftop is open until eleven and is the best seat in the building.",INR,13:00,10:00,,0,active,2023-03-24T10:00:00+05:30,2026-08-18T10:00:00+05:30
htl_1dc2d45a,cty_f29656ff,Hillview Kothi,hotel,4,8.4,25,"171 The Beach Road, Aurangabad",19.875814,75.339295,2.17,"Converted from a 110-year-old family property, the boutique property has kept the courtyard and added the plumbing the original never had. The unusually large rooms are plainly furnished, which is the point — the hills view is what you are paying for. Staff will arrange a driver for the day at a rate worth negotiating.",INR,14:00,12:00,KVH,1,active,2023-07-05T10:00:00+05:30,2026-08-18T10:00:00+05:30
htl_d1ff6baa,cty_f29656ff,The Old Terraces Homestay,hotel,3,6.3,25,"120 The Old Bazaar, Aurangabad",19.835937,75.281866,0.17,"This guesthouse trades on location rather than glamour: four hundred metres from the old bazaar, with a internal atrium that does the heavy lifting. Rooms vary more than the photographs suggest; ask for one facing the rear garden if you are a light sleeper. Breakfast runs late, which suits travellers who arrive on the overnight train.",INR,12:00,10:00,TAJ2,0,active,2022-06-26T10:00:00+05:30,2026-08-18T10:00:00+05:30
htl_28873757,cty_f29656ff,Indigo Niwas Homestay,hotel,4,7,25,"108 The Old Bazaar, Aurangabad",19.831887,75.363297,2.47,"Converted from a 60-year-old family property, the boutique property has kept the stepwell-style water feature and added the plumbing the original never had. The generously sized rooms are plainly furnished, which is the point — the hills view is what you are paying for. The rooftop is open until eleven and is the best seat in the building.",INR,13:00,12:00,KVH,0,active,2022-06-18T10:00:00+05:30,2026-08-18T10:00:00+05:30
htl_be32214e,cty_f29656ff,The Sarovar Suites,hostel,3,7.3,25,"179 The Lake Promenade, Aurangabad",19.877086,75.318236,2.1,"A quiet guesthouse popular with photographers, largely because of the colonnaded corridor and a kitchen that takes requests seriously. Expect mid-sized rooms, minimal finishes, and blackout curtains that actually work. The rooftop is open until eleven and is the best seat in the building.",INR,15:00,12:00,,0,active,2023-04-06T10:00:00+05:30,2026-08-18T10:00:00+05:30
htl_9553dd98,cty_f29656ff,Riverside Meadows Suites,hostel,4,8.1,25,"164 The Railway Station, Aurangabad",19.866435,75.390989,4.16,"Converted from a 110-year-old family property, the hotel has kept the kitchen garden and added the plumbing the original never had. The compact rooms are plainly furnished, which is the point — the hills view is what you are paying for. There is a small library off the lobby, mostly paperbacks left behind by other guests.",INR,12:00,12:00,SRVR,0,active,2023-05-27T10:00:00+05:30,2026-08-18T10:00:00+05:30
htl_7d0e7ea3,cty_cfec17b6,Hotel Courtyard by the Lake,boutique,4,9,25,"87 The Lake Promenade, Ahmedabad",22.980533,72.583553,3.58,"A well-kept hotel popular with long-stay guests, largely because of the shaded verandah and a kitchen that takes requests seriously. Rooms are compact and lean warm and cluttered; the quieter ones face the garden. Check-in is efficient; checkout is flexible if the property is not full.",INR,12:00,12:00,TAJ2,0,active,2024-08-26T10:00:00+05:30,2026-08-18T10:00:00+05:30
htl_7cacf12d,cty_cfec17b6,The Residency Homestay,homestay,5,8.7,25,"164 The Fort Gate, Ahmedabad",23.005287,72.564759,2.42,"Genuinely quiet and unhurried, this hotel sits a short auto ride from the fort gate and keeps the traffic noise firmly outside its walls. Rooms vary more than the photographs suggest; ask for one facing the garden if you are a light sleeper. Check-in is efficient; checkout is flexible if the property is not full.",INR,14:00,10:00,,0,active,2021-10-09T10:00:00+05:30,2026-08-18T10:00:00+05:30
htl_107cf306,cty_cfec17b6,Amber Regency Resort,hostel,3,7.6,25,"140 The Beach Road, Ahmedabad",22.987864,72.536796,1.66,"A unfussy guesthouse a short walk from the beach road, built around a stepwell-style water feature that most guests end up photographing before they unpack. Rooms are compact and lean colonial-revival; the quieter ones face the garden. Breakfast runs late, which suits travellers who arrive on the overnight train.",INR,14:00,10:00,,0,active,2024-07-03T10:00:00+05:30,2026-08-18T10:00:00+05:30
htl_9fca9e1c,cty_cfec17b6,The Sanctuary Boutique Stay,boutique,5,9.8,25,"54 The Railway Station, Ahmedabad",22.960944,72.545067,4.65,"This hotel trades on location rather than glamour: a short auto ride from the railway station, with a colonnaded corridor that does the heavy lifting. Expect compact rooms, contemporary finishes, and blackout curtains that actually work. Staff will arrange a driver for the day at a rate worth negotiating.",INR,12:00,10:00,KVH,0,active,2025-07-20T10:00:00+05:30,2026-08-18T10:00:00+05:30
htl_55eda192,cty_cfec17b6,The Old Terraces Resort,resort,3,6.1,25,"50 The Beach Road, Ahmedabad",22.999463,72.562021,0.69,"Genuinely quiet and unhurried, this resort sits a short auto ride from the beach road and keeps the traffic noise firmly outside its walls. The generously sized rooms are plainly furnished, which is the point — the courtyard view is what you are paying for. Check-in is efficient; checkout is flexible if the property is not full.",INR,14:00,12:00,KVH,0,active,2023-05-18T10:00:00+05:30,2026-08-18T10:00:00+05:30
htl_85d1f924,cty_caf3c1ee,Casa Sanctuary,hotel,3,7.7,25,"218 The Lake Promenade, Bhuj",23.229595,69.724628,1.82,"Converted from a 110-year-old family property, the resort has kept the shaded verandah and added the plumbing the original never had. Rooms are mid-sized and lean colonial-revival; the quieter ones face the hills. Breakfast runs late, which suits travellers who arrive on the overnight train.",INR,12:00,10:00,ORB,0,active,2025-06-09T10:00:00+05:30,2026-08-18T10:00:00+05:30
htl_fa769a3e,cty_caf3c1ee,The Old Bagh Resort,hotel,5,9.5,25,"130 The Museum Quarter, Bhuj",23.180778,69.719292,2.62,"A unfussy boutique property a short walk from the museum quarter, built around a internal atrium that most guests end up photographing before they unpack. Expect mid-sized rooms, colonial-revival finishes, and blackout curtains that actually work. The rooftop is open until eleven and is the best seat in the building.",INR,14:00,11:00,KVH,0,active,2024-04-24T10:00:00+05:30,2026-08-18T10:00:00+05:30
htl_4906f5ef,cty_caf3c1ee,The Vihar Suites,boutique,5,9.4,25,"23 The Lake Promenade, Bhuj",23.258625,69.643285,3.48,"Converted from a 80-year-old family property, the resort has kept the banyan tree and added the plumbing the original never had. Rooms are generously sized and lean minimal; the quieter ones face the garden. Staff will arrange a driver for the day at a rate worth negotiating.",INR,15:00,11:00,,0,active,2023-01-07T10:00:00+05:30,2026-08-18T10:00:00+05:30
htl_722f8202,cty_caf3c1ee,Hillview Haveli Heritage,hotel,5,9.5,25,"20 The Beach Road, Bhuj",23.281341,69.639763,2.74,"This resort trades on location rather than glamour: four hundred metres from the beach road, with a kitchen garden that does the heavy lifting. Expect generously sized rooms, colonial-revival finishes, and blackout curtains that actually work. The rooftop is open until eleven and is the best seat in the building.",INR,14:00,12:00,,0,active,2022-03-29T10:00:00+05:30,2026-08-18T10:00:00+05:30
htl_f8fc5376,cty_caf3c1ee,Casa Vihar Homestay,hotel,4,8.5,25,"8 The Railway Station, Bhuj",23.211919,69.621853,2.93,"Converted from a 60-year-old family property, the guesthouse has kept the kitchen garden and added the plumbing the original never had. Rooms vary more than the photographs suggest; ask for one facing the street if you are a light sleeper. Staff will arrange a driver for the day at a rate worth negotiating.",INR,12:00,12:00,ORB,0,active,2021-05-06T10:00:00+05:30,2026-08-18T10:00:00+05:30
htl_704d96f5,cty_43d0a650,Riverside Residency Boutique Stay,homestay,3,7.4,25,"45 The Temple Complex, Panaji",15.451522,73.772773,2.05,"This resort trades on location rather than glamour: four hundred metres from the temple complex, with a colonnaded corridor that does the heavy lifting. Rooms vary more than the photographs suggest; ask for one facing the hills if you are a light sleeper. Breakfast runs late, which suits travellers who arrive on the overnight train.",INR,12:00,10:00,,0,active,2025-08-24T10:00:00+05:30,2026-08-18T10:00:00+05:30
htl_14aa3026,cty_43d0a650,The Sanctuary Homestay,hotel,5,9.8,25,"4 The River Ghats, Panaji",15.463106,73.830373,2.02,"Family-run and unhurried, this boutique property sits a ten-minute walk from the river ghats and keeps the traffic noise firmly outside its walls. Rooms are compact and lean contemporary; the quieter ones face the lake. Check-in is efficient; checkout is flexible if the property is not full.",INR,13:00,10:00,TAJ2,0,active,2023-10-31T10:00:00+05:30,2026-08-18T10:00:00+05:30
htl_1ef3de6b,cty_43d0a650,Indigo Retreat by the Lake,hotel,5,9.2,25,"198 The Fort Gate, Panaji",15.485783,73.777602,2.57,"Converted from a 80-year-old family property, the boutique property has kept the banyan tree and added the plumbing the original never had. Expect generously sized rooms, warm and cluttered finishes, and blackout curtains that actually work. Staff will arrange a driver for the day at a rate worth negotiating.",INR,12:00,10:00,KVH,0,active,2022-04-15T10:00:00+05:30,2026-08-18T10:00:00+05:30
htl_13ad06f2,cty_43d0a650,Lake Ghat House Boutique Stay,hotel,4,,25,"42 The River Ghats, Panaji",15.535811,73.831522,0.42,"A quiet resort popular with families with young children, largely because of the stepwell-style water feature and a kitchen that takes requests seriously. Expect compact rooms, traditional finishes, and blackout curtains that actually work. There is a small library off the lobby, mostly paperbacks left behind by other guests.",INR,14:00,10:00,SRVR,0,active,2024-07-23T10:00:00+05:30,2026-08-18T10:00:00+05:30
htl_5488ed63,cty_43d0a650,Indigo Kothi Heritage,homestay,5,9,25,"19 The Lake Promenade, Panaji",15.5128,73.820725,2.03,"This homestay trades on location rather than glamour: a short auto ride from the lake promenade, with a stepwell-style water feature that does the heavy lifting. Expect generously sized rooms, contemporary finishes, and blackout curtains that actually work. There is a small library off the lobby, mostly paperbacks left behind by other guests.",INR,15:00,10:00,,0,active,2021-05-21T10:00:00+05:30,2026-08-18T10:00:00+05:30
htl_ed48c7a2,cty_17b8ef2f,Hillview Kothi Boutique Stay,hotel,4,8.6,25,"1 The Lake Promenade, Bengaluru",12.957333,77.563754,5.43,"Converted from a 60-year-old family property, the resort has kept the courtyard and added the plumbing the original never had. Rooms vary more than the photographs suggest; ask for one facing the street if you are a light sleeper. Staff will arrange a driver for the day at a rate worth negotiating.",INR,15:00,12:00,,0,active,2024-09-26T10:00:00+05:30,2026-08-18T10:00:00+05:30
htl_aceeb75d,cty_17b8ef2f,Hotel Residency Homestay,hotel,3,5.6,25,"123 The River Ghats, Bengaluru",12.980479,77.615566,7.28,"Sensibly priced and unhurried, this hotel sits four hundred metres from the river ghats and keeps the traffic noise firmly outside its walls. The generously sized rooms are plainly furnished, which is the point — the street view is what you are paying for. Staff will arrange a driver for the day at a rate worth negotiating.",INR,15:00,11:00,,1,active,2022-12-04T10:00:00+05:30,2026-08-18T10:00:00+05:30
htl_df0a4506,cty_17b8ef2f,Lake Residency Suites,hotel,5,9.6,25,"140 The Fort Gate, Bengaluru",12.9763,77.65446,3.03,"Converted from a 60-year-old family property, the guesthouse has kept the stepwell-style water feature and added the plumbing the original never had. Expect generously sized rooms, minimal finishes, and blackout curtains that actually work. There is a small library off the lobby, mostly paperbacks left behind by other guests.",INR,12:00,12:00,,0,active,2021-05-17T10:00:00+05:30,2026-08-18T10:00:00+05:30
htl_5cc7b022,cty_17b8ef2f,Grand Meadows Boutique Stay,homestay,3,6.7,25,"23 The Old Bazaar, Bengaluru",12.932637,77.545491,2.01,"A well-kept guesthouse popular with couples on a short break, largely because of the stepwell-style water feature and a kitchen that takes requests seriously. Rooms vary more than the photographs suggest; ask for one facing the street if you are a light sleeper. Check-in is efficient; checkout is flexible if the property is not full.",INR,14:00,10:00,ORB,0,active,2022-05-14T10:00:00+05:30,2026-08-18T10:00:00+05:30
htl_436d4430,cty_17b8ef2f,The Old Mahal Inn,boutique,4,7.8,25,"125 The Temple Complex, Bengaluru",12.933013,77.644246,1.08,"This resort trades on location rather than glamour: four hundred metres from the temple complex, with a courtyard that does the heavy lifting. Rooms vary more than the photographs suggest; ask for one facing the lake if you are a light sleeper. The rooftop is open until eleven and is the best seat in the building.",INR,13:00,11:00,ORB,0,active,2024-12-07T10:00:00+05:30,2026-08-18T10:00:00+05:30
htl_ee1f6167,cty_8fc1539e,The Old Sarovar Resort,homestay,4,7.7,25,"53 The River Ghats, Mysuru",12.278265,76.682251,6.71,"A compact guesthouse popular with photographers, largely because of the kitchen garden and a kitchen that takes requests seriously. Rooms vary more than the photographs suggest; ask for one facing the rear garden if you are a light sleeper. There is a small library off the lobby, mostly paperbacks left behind by other guests.",INR,15:00,11:00,,0,active,2025-07-01T10:00:00+05:30,2026-08-18T10:00:00+05:30
htl_6f9c55b9,cty_8fc1539e,Heritage Residency Inn,hostel,4,9.1,25,"43 The Fort Gate, Mysuru",12.306351,76.636953,3.09,"A unfussy hotel popular with families with young children, largely because of the stepwell-style water feature and a kitchen that takes requests seriously. Rooms vary more than the photographs suggest; ask for one facing the rear garden if you are a light sleeper. There is a small library off the lobby, mostly paperbacks left behind by other guests.",INR,13:00,12:00,,0,active,2024-02-16T10:00:00+05:30,2026-08-18T10:00:00+05:30
htl_e7f80c48,cty_8fc1539e,Amber Palms by the Lake,apartment,4,8.5,25,"36 The Temple Complex, Mysuru",12.249381,76.629331,4.2,"A compact resort popular with repeat business travellers, largely because of the internal atrium and a kitchen that takes requests seriously. Rooms are mid-sized and lean warm and cluttered; the quieter ones face the lake. Breakfast runs late, which suits travellers who arrive on the overnight train.",INR,12:00,10:00,,0,active,2023-09-30T10:00:00+05:30,2026-08-18T10:00:00+05:30
htl_a7836911,cty_8fc1539e,Heritage Vihar by the Lake,hostel,4,8.7,25,"89 The Railway Station, Mysuru",12.233407,76.675301,1.3,"A compact guesthouse popular with families with young children, largely because of the banyan tree and a kitchen that takes requests seriously. Rooms are generously sized and lean traditional; the quieter ones face the rear garden. There is a small library off the lobby, mostly paperbacks left behind by other guests.",INR,14:00,12:00,LEMN,0,active,2023-05-23T10:00:00+05:30,2026-08-18T10:00:00+05:30
htl_c649fa89,cty_8fc1539e,Lake Regency Inn,hotel,3,6.7,25,"170 The Temple Complex, Mysuru",12.291602,76.580291,2.61,"A quiet hotel popular with long-stay guests, largely because of the colonnaded corridor and a kitchen that takes requests seriously. Rooms vary more than the photographs suggest; ask for one facing the rear garden if you are a light sleeper. Breakfast runs late, which suits travellers who arrive on the overnight train.",INR,12:00,12:00,,0,active,2023-05-06T10:00:00+05:30,2026-08-18T10:00:00+05:30
htl_62ba5d99,cty_bbb31d67,Grand Kothi & Spa,hotel,4,7.4,25,"40 The Old Bazaar, Hampi",15.294543,76.496883,2.07,"This guesthouse trades on location rather than glamour: a ten-minute walk from the old bazaar, with a banyan tree that does the heavy lifting. Expect generously sized rooms, contemporary finishes, and blackout curtains that actually work. Staff will arrange a driver for the day at a rate worth negotiating.",INR,15:00,11:00,TAJ2,0,active,2024-04-19T10:00:00+05:30,2026-08-18T10:00:00+05:30
htl_a131f5ce,cty_bbb31d67,The Courtyard by the Lake,boutique,3,5.5,25,"162 The Temple Complex, Hampi",15.373104,76.414695,2.29,"A sunlit boutique property a short walk from the temple complex, built around a rooftop terrace that most guests end up photographing before they unpack. The mid-sized rooms are plainly furnished, which is the point — the temple tank view is what you are paying for. Check-in is efficient; checkout is flexible if the property is not full.",INR,12:00,11:00,,0,active,2025-07-28T10:00:00+05:30,2026-08-18T10:00:00+05:30
htl_5f017daa,cty_bbb31d67,Amber Palms,hotel,2,5.7,25,"64 The Museum Quarter, Hampi",15.381859,76.444025,2.23,"This guesthouse trades on location rather than glamour: a short auto ride from the museum quarter, with a courtyard that does the heavy lifting. Rooms vary more than the photographs suggest; ask for one facing the hills if you are a light sleeper. The rooftop is open until eleven and is the best seat in the building.",INR,13:00,12:00,ORB,0,active,2022-11-03T10:00:00+05:30,2026-08-18T10:00:00+05:30
htl_b58f3951,cty_bbb31d67,Palm Regency Boutique Stay,apartment,4,9.8,25,"149 The Temple Complex, Hampi",15.344087,76.491638,3.89,"A compact hotel a short walk from the temple complex, built around a shaded verandah that most guests end up photographing before they unpack. Rooms vary more than the photographs suggest; ask for one facing the hills if you are a light sleeper. There is a small library off the lobby, mostly paperbacks left behind by other guests.",INR,13:00,11:00,,0,active,2023-01-11T10:00:00+05:30,2026-08-18T10:00:00+05:30
htl_f415989a,cty_bbb31d67,Indigo Niwas Resort,homestay,2,5.2,25,"17 The Old Bazaar, Hampi",15.335946,76.448018,1.65,"Sensibly priced and unhurried, this hotel sits a ten-minute walk from the old bazaar and keeps the traffic noise firmly outside its walls. Rooms are compact and lean colonial-revival; the quieter ones face the temple tank. Check-in is efficient; checkout is flexible if the property is not full.",INR,13:00,10:00,,0,active,2025-10-06T10:00:00+05:30,2026-08-18T10:00:00+05:30
